candidate_id,variant,entry_mode,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,4.5,258645.08875081938,158.64508875081938,21.209124775103927,13.29633535192556,1.3774078140334043,1.2349649298449632,1546,710,45.924967658473484,776,770,1245,0.06495646506648857,19.653945666235447,196.53945666235447,60.576665636906604,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,3.5,258573.4830841406,158.57348308414058,21.202331837663223,12.958961107035261,1.3773521544120582,1.232848896319666,1553,715,46.03992273019961,777,776,1245,0.06463974634500312,19.575016097875082,195.7501609787508,60.60961795901555,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,3.5,258525.43773632686,158.52543773632686,21.197773130405473,13.296335351925514,1.3845183968067367,1.2326940932409056,1554,715,46.01029601029601,778,776,1245,0.06456220565013968,19.55212355212355,195.5212355212355,60.5560704355885,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.5,2.75,258088.6326336825,158.08863263368247,21.156296537104268,12.929218097165718,1.380737878688898,1.2310667295945843,1564,719,45.971867007672635,781,783,1245,0.0639251950413449,19.41751918158568,194.17519181585678,60.48398723097518,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,4.25,257608.7407726636,157.60874077266357,21.110664068325313,12.19641941550419,1.430143199673576,1.2431719438172903,1510,695,46.026490066225165,755,755,1245,0.0660090337227812,19.574834437086093,195.74834437086093,58.894037689218415,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,3.0,257419.43077340393,157.41943077340395,21.092644107294944,13.10677839856399,1.347067006411447,1.2311919888301421,1555,716,46.045016077170416,778,777,1245,0.06420095692368247,19.54983922829582,195.4983922829582,60.605498918751934,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,1.75,257203.12176120494,157.20312176120493,21.072041232466376,13.263219588118602,1.3874213990377333,1.218418794155614,1644,767,46.654501216545015,819,825,1245,0.060531634848682625,18.476277372262775,184.76277372262774,60.36659458346205,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,4.25,257091.18176516946,157.09118176516944,21.061373809962845,12.958961107035194,1.373253589280251,1.233830457512891,1545,710,45.9546925566343,775,770,1245,0.06458153934381033,19.671197411003238,196.71197411003237,60.601379878488316,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,3.0,256900.4649956485,156.90046499564852,21.04319074849894,13.443579698235053,1.352444537771437,1.2305244242903437,1556,716,46.01542416452442,779,777,1245,0.06400804675654863,19.52763496143959,195.27634961439588,60.5540109154567,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.25,2.75,256865.9038628254,156.86590386282538,21.039894515272973,12.186539663004247,1.3937562597510584,1.2295629750569788,1570,720,45.85987261146497,784,786,1245,0.0633521699673719,19.285987261146495,192.85987261146494,60.23478529502626,11816,7888
