entry_time,exit_time,mode,side,entry_price,exit_price,gross_price_return_pct,net_trade_return_pct,bars_held,entry_reason,exit_reason,cost_bps_per_side,equity_after_trade
2022-03-01 12:00:00-05:00,2022-03-01 13:00:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,342.28,343.99139999999994,-0.499999999999991,-0.539796019999983,5,bias_change,stop_loss,2.0,111186.20582807023
2022-03-01 13:30:00-05:00,2022-03-01 14:15:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,340.78,342.48389999999995,-0.499999999999993,-0.5397960199999718,4,bias_change,stop_loss,2.0,110586.02711422133
2022-03-02 09:45:00-05:00,2022-03-02 10:00:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,343.81,342.09095,-0.4999999999999946,-0.539796019999994,2,bias_change,stop_loss,2.0,109989.08814118266
2022-03-02 11:30:00-05:00,2022-03-02 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,345.5,347.18,0.4862518089725056,0.44606132769897666,18,bias_change,session_close,2.0,110479.70692806922
2022-03-03 10:30:00-05:00,2022-03-03 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,345.01,342.26,0.7970783455552013,0.7567635461001032,22,bias_change,session_close,2.0,111315.77707593908
2022-03-04 12:30:00-05:00,2022-03-04 14:00:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,338.19,336.49905,-0.499999999999996,-0.5397960200000052,7,bias_change,stop_loss,2.0,110714.89894165109
2022-03-07 10:15:00-05:00,2022-03-07 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,332.0669,324.83,2.179350004471988,2.1384823516441998,23,bias_change,session_close,2.0,113082.517516159
2022-03-08 11:15:00-05:00,2022-03-08 11:15:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,323.41,321.79295,-0.5000000000000018,-0.539796019999994,1,bias_change,stop_loss,2.0,112472.10258729098
2022-03-08 11:45:00-05:00,2022-03-08 11:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,320.69,322.29344999999995,-0.4999999999999852,-0.539796019999983,1,bias_change,stop_loss,2.0,111864.98265391449
2022-03-08 12:15:00-05:00,2022-03-08 13:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,328.15,326.50924999999995,-0.5000000000000078,-0.5397960200000052,7,bias_change,stop_loss,2.0,111261.13992977496
2022-03-09 13:00:00-05:00,2022-03-09 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,334.62,335.05,0.12850397465782284,0.08845657820810704,12,bias_change,session_close,2.0,111359.55772703218
2022-03-10 14:15:00-05:00,2022-03-10 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,long,330.67,331.415,0.22530014818399144,0.18521403713671614,7,bias_change,session_close,2.0,111565.811259636
2022-03-11 10:30:00-05:00,2022-03-11 15:45:00-05:00,active_uncontested_session_reset|hybrid_reentry_once,short,330.07,324.339,1.7362983609537352,1.6956079110612698,22,bias_change,session_close,2.0,113457.52998139408
2022-03-14 11:45:00-04:00,2022-03-14 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,321.93,318.21,1.1555307054328665,1.1150725393719085,17,bias_change,session_close,2.0,114722.66374206626
2022-03-15 10:45:00-04:00,2022-03-15 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,324.4601,328.18,1.1464891985177825,1.10603464869794,21,bias_change,session_close,2.0,115991.53615296274
2022-03-16 10:00:00-04:00,2022-03-16 14:00:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,334.64,332.9668,-0.5000000000000026,-0.5397960200000052,17,bias_change,stop_loss,2.0,115365.41845727219
2022-03-16 14:15:00-04:00,2022-03-16 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,329.92,340.39,3.1734966052376246,3.1322313335353957,7,stop_reentry,session_close,2.0,118978.93024225508
2022-03-17 10:15:00-04:00,2022-03-17 10:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,340.61,338.90695,-0.5000000000000054,-0.539796019999994,2,bias_change,stop_loss,2.0,118336.68671216883
2022-03-17 11:00:00-04:00,2022-03-17 11:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,338.47,340.16235,-0.499999999999993,-0.539796019999983,3,bias_change,stop_loss,2.0,117697.90998709669
2022-03-17 11:45:00-04:00,2022-03-17 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,339.8409,344.36,1.3297693126401318,1.2892414581058498,17,bias_change,session_close,2.0,119215.32023797443
2022-03-18 10:15:00-04:00,2022-03-18 10:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,346.98,345.24510000000004,-0.4999999999999947,-0.539796019999983,2,bias_change,stop_loss,2.0,118571.80068409961
2022-03-18 10:45:00-04:00,2022-03-18 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,345.62,351.49,1.6983970835021134,1.6577217926046162,21,stop_reentry,session_close,2.0,120537.39126392364
2022-03-21 10:15:00-04:00,2022-03-21 10:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,347.6,349.33799999999997,-0.49999999999998346,-0.5397960199999718,3,bias_change,stop_loss,2.0,119886.73522326918
2022-03-21 11:15:00-04:00,2022-03-21 12:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,349.9101,348.1605495,-0.4999999999999994,-0.539796019999994,6,bias_change,stop_loss,2.0,119239.59139802604
2022-03-21 13:00:00-04:00,2022-03-21 14:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,347.3,349.0365,-0.49999999999999367,-0.5397960199999718,6,bias_change,stop_loss,2.0,118595.94082939526
2022-03-21 14:30:00-04:00,2022-03-21 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,349.0,350.12,-0.3209169054441274,-0.36078455151861144,6,stop_reentry,session_close,2.0,118168.06499615464
2022-03-22 09:45:00-04:00,2022-03-22 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,352.53,356.96,1.2566306413638575,1.2161320393725417,25,bias_change,session_close,2.0,119605.14469487945
2022-03-23 10:30:00-04:00,2022-03-23 13:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,355.06,353.2847,-0.5000000000000044,-0.539796019999994,12,bias_change,stop_loss,2.0,118959.52088410125
2022-03-23 13:45:00-04:00,2022-03-23 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,353.26,351.84,0.4019702202343928,0.3618134482251012,9,bias_change,session_close,2.0,119389.93242860406
2022-03-24 11:30:00-04:00,2022-03-24 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,356.28,359.64,0.9430784776018901,0.9027052839339911,18,bias_change,session_close,2.0,120467.6716571223
2022-03-25 11:30:00-04:00,2022-03-25 13:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,355.54,357.3177,-0.4999999999999948,-0.539796019999983,8,bias_change,stop_loss,2.0,119817.3919601305
2022-03-28 09:45:00-04:00,2022-03-28 10:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,361.86,360.0507,-0.500000000000002,-0.539796019999994,3,bias_change,stop_loss,2.0,119170.62244706192
2022-03-28 10:30:00-04:00,2022-03-28 11:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,361.14,359.3343,-0.5000000000000004,-0.5397960200000052,5,stop_reentry,stop_loss,2.0,118527.34417008345
2022-03-28 13:00:00-04:00,2022-03-28 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,360.13,365.0,1.3522894510315733,1.3117525893427295,12,bias_change,session_close,2.0,120082.12967631369
2022-03-29 10:30:00-04:00,2022-03-29 13:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,367.63,369.46815,-0.49999999999999584,-0.539796019999994,14,bias_change,stop_loss,2.0,119433.93111958972
2022-03-30 11:15:00-04:00,2022-03-30 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,368.25,367.195,0.2864901561439258,0.2463795715410777,19,bias_change,session_close,2.0,119728.19192735683
2022-03-31 12:30:00-04:00,2022-03-31 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,365.34,362.0,0.9142168938522951,0.873855243663435,14,bias_change,session_close,2.0,120774.44301065747
2022-04-01 09:45:00-04:00,2022-04-01 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,362.21,361.89,0.08834653930040397,0.048315204218551955,25,bias_change,session_close,2.0,120832.7954294419
2022-04-04 09:45:00-04:00,2022-04-04 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,365.09,369.27,1.1449231696294084,1.1044692461585015,25,bias_change,session_close,2.0,122167.3564942337
2022-04-05 10:30:00-04:00,2022-04-05 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,364.4,361.13,0.8973655323819928,0.8570106220636697,22,bias_change,session_close,2.0,123214.34371608366
2022-04-06 10:00:00-04:00,2022-04-06 13:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,353.26,354.02,-0.21513899111136017,-0.25504894412047285,15,bias_change,reverse_open,2.0,122900.08683343082
2022-04-06 13:45:00-04:00,2022-04-06 14:00:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,354.02,352.24989999999997,-0.5000000000000038,-0.539796019999994,2,bias_change,stop_loss,2.0,122236.67705612742
2022-04-06 14:30:00-04:00,2022-04-06 14:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,351.64,353.3982,-0.4999999999999966,-0.539796019999994,1,bias_change,stop_loss,2.0,121576.8483383982
2022-04-06 15:00:00-04:00,2022-04-06 15:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,355.54,353.76230000000004,-0.4999999999999948,-0.539796019999994,2,bias_change,stop_loss,2.0,120920.5813498261
2022-04-06 15:30:00-04:00,2022-04-06 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,352.83,353.17,0.09636368789502929,0.05632914627442531,2,stop_reentry,session_close,2.0,120988.69488097052
2022-04-07 11:00:00-04:00,2022-04-07 13:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,352.4,352.18,0.06242905788875438,0.022408088762770895,10,bias_change,reverse_open,2.0,121015.80613511238
2022-04-07 13:30:00-04:00,2022-04-07 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,352.18,354.13,0.5536941336816368,0.513476678175917,10,bias_change,session_close,2.0,121637.19407652276
2022-04-08 09:45:00-04:00,2022-04-08 10:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,349.995,351.74497499999995,-0.4999999999999855,-0.539796019999994,5,bias_change,stop_loss,2.0,120980.60134405803
2022-04-08 11:00:00-04:00,2022-04-08 11:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,352.38,352.29,0.025540609569207954,-0.014465605652991265,1,stop_reentry,reverse_open,2.0,120963.10076735097
2022-04-08 11:15:00-04:00,2022-04-08 11:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,352.29,350.52855,-0.500000000000007,-0.5397960200000163,2,bias_change,stop_loss,2.0,120310.14676374021
2022-04-08 13:30:00-04:00,2022-04-08 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,351.11,349.11,0.5696220557659992,0.5293982297285726,10,bias_change,session_close,2.0,120947.06655089131
2022-04-11 10:45:00-04:00,2022-04-11 13:00:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,342.095,343.805475,-0.4999999999999924,-0.539796019999983,10,bias_change,stop_loss,2.0,120294.19909934286
2022-04-12 10:15:00-04:00,2022-04-12 10:30:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,347.0,345.265,-0.5000000000000039,-0.539796019999994,2,bias_change,stop_loss,2.0,119644.85580031374
2022-04-12 10:45:00-04:00,2022-04-12 11:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,344.385,345.24,-0.2482686528158945,-0.288165355285519,4,bias_change,reverse_open,2.0,119300.08077651593
2022-04-12 11:45:00-04:00,2022-04-12 12:00:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,345.24,343.5138,-0.5000000000000017,-0.539796019999994,2,bias_change,stop_loss,2.0,118656.10368862751
2022-04-12 14:15:00-04:00,2022-04-12 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,340.29,339.52,0.22627758676424187,0.18619108478064028,7,bias_change,session_close,2.0,118877.0307752438
2022-04-13 10:00:00-04:00,2022-04-13 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,341.35,346.36,1.467701772374393,1.4271187503735128,24,bias_change,session_close,2.0,120573.5471713246
2022-04-14 10:00:00-04:00,2022-04-14 15:45:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,short,343.77,338.4,1.5620909328911787,1.5214701590016588,24,bias_change,session_close,2.0,122408.03771118609
2022-04-18 10:30:00-04:00,2022-04-18 11:15:00-04:00,active_uncontested_session_reset|hybrid_reentry_once,long,340.49,338.78755,-0.49999999999999967,-0.539796019999994,4,bias_change,stop_loss,2.0,121747.28399546101
