winner_id,variant,entry_mode,timeframe_min,timeframe_label,layer_id,is_baseline_layer,start_offset_min,cutoff,block_window,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_15_cutoff_1400_block_none,False,15,14:00,none,0.0,1.25,3.5,224758.2787087348,124.75827870873482,17.812303409690024,11.722484074824479,1.2009892257214108,1.2167214338219308,1355,620,45.75645756457565,672,683,1245,0.06346042309517093,21.73431734317343,217.3431734317343,58.714859437751
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_15_cutoff_1445_block_none,False,15,14:45,none,0.0,1.25,3.5,224718.88826643713,124.71888826643713,17.808123880601954,12.411796879675773,1.208615298875925,1.208444141575764,1430,651,45.52447552447552,716,714,1245,0.06019681754667285,20.825874125874126,208.25874125874125,59.33065595716198
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_30_cutoff_1445_block_lunch_1200_1330,False,30,14:45,lunch_1200_1330,0.0,1.25,3.5,224689.62747891105,124.68962747891106,17.805018781861758,12.058395930222277,1.2840688262295175,1.2292532978258954,1294,626,48.37712519319938,663,631,1245,0.06621315650835452,21.9806800618238,219.80680061823801,56.60385130264648
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_30_cutoff_1430_block_lunch_1200_1330,False,30,14:30,lunch_1200_1330,0.0,1.25,3.5,224665.1338034074,124.6651338034074,17.802419311926386,12.058395930222265,1.2900120930487928,1.2314319518558594,1275,619,48.549019607843135,653,622,1245,0.06717354433204989,22.24078431372549,222.40784313725493,56.44526825249717
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_30_cutoff_1445_block_none,False,30,14:45,none,0.0,1.25,3.5,224009.3934149066,124.0093934149066,17.732742582711758,12.169965452430542,1.2214898974176187,1.2139317446669902,1398,643,45.994277539341915,705,693,1245,0.06124007713382587,20.84334763948498,208.43347639484978,58.022860673463086
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_none_block_lunch_1200_1330,False,60,none,lunch_1200_1330,0.0,1.25,3.5,223897.2125135872,123.89721251358719,17.720806332989604,13.408390713394503,1.3477246489055854,1.2545882464400004,1271,632,49.72462627852085,671,600,1245,0.06654114859972973,19.757671125098348,197.57671125098346,49.74770878385336
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1415_block_none,False,0,14:15,none,0.0,0.5,4.25,222585.04839253254,122.58504839253254,17.580834292548396,8.107055929057982,1.4981892464708333,1.285526276974637,1159,488,42.10526315789473,582,577,1245,0.07195230421687505,12.289042277825711,184.33563416738568,40.58696323756565
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1415_block_none,False,15,14:15,none,0.0,0.5,4.25,222585.04839253254,122.58504839253254,17.580834292548396,8.107055929057982,1.4981892464708333,1.285526276974637,1159,488,42.10526315789473,582,577,1245,0.07195230421687505,12.289042277825711,184.33563416738568,40.58696323756565
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_none_block_none,False,30,none,none,0.0,0.5,4.25,221922.97278693167,121.92297278693167,17.509958961090422,9.194903684696321,1.47256013491113,1.2654379838047412,1285,542,42.17898832684825,646,639,1245,0.06475628084194014,10.912062256809339,163.68093385214007,39.58294717330862
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_none_block_none,False,60,none,none,0.0,1.25,3.5,220855.36045155145,120.85536045155143,17.395314788180706,16.22141926368501,1.2535130149202278,1.2319948195003707,1375,650,47.27272727272727,715,660,1245,0.06069048372936188,18.945454545454545,189.45454545454544,51.66718154669962
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1500_block_none,False,30,15:00,none,0.0,0.5,4.25,219414.2600756183,119.41426007561833,17.239860999961486,9.120306245120736,1.4619518043868067,1.271615623388459,1211,506,41.78364987613543,608,603,1245,0.06771920599119187,11.480594549958711,172.20891824938067,39.41303676243435
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_none_block_lunch_1130_1230,False,0,none,lunch_1130_1230,0.0,0.5,4.25,219383.63190288952,119.38363190288955,17.236548263407414,8.484521628203744,1.4947931025079917,1.286810275581218,1179,501,42.49363867684479,591,588,1245,0.0694038089244262,11.142493638676845,167.13740458015266,37.114612295335185
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_none_block_lunch_1130_1230,False,15,none,lunch_1130_1230,0.0,0.5,4.25,219383.63190288952,119.38363190288955,17.236548263407414,8.484521628203744,1.4947931025079917,1.286810275581218,1179,501,42.49363867684479,591,588,1245,0.0694038089244262,11.142493638676845,167.13740458015266,37.114612295335185
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1500_block_lunch_1130_1230,False,0,15:00,lunch_1130_1230,0.0,0.5,4.25,219134.41553900417,119.13441553900417,17.209579354174267,7.827606197437953,1.5004465992406426,1.2984856550293817,1104,465,42.119565217391305,553,551,1245,0.07395905168050594,11.791666666666666,176.875,36.94779116465863
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1500_block_lunch_1130_1230,False,15,15:00,lunch_1130_1230,0.0,0.5,4.25,219134.41553900417,119.13441553900417,17.209579354174267,7.827606197437953,1.5004465992406426,1.2984856550293817,1104,465,42.119565217391305,553,551,1245,0.07395905168050594,11.791666666666666,176.875,36.94779116465863
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1415_block_lunch_1130_1300,False,0,14:15,lunch_1130_1300,0.0,0.5,4.25,217763.54334132507,117.76354334132506,17.060791707544087,7.839437715500086,1.6248286256765836,1.3467332162959276,938,405,43.17697228144989,464,474,1245,0.08592855723321842,12.992537313432836,194.88805970149252,34.82236638863145
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1415_block_lunch_1130_1300,False,15,14:15,lunch_1130_1300,0.0,0.5,4.25,217763.54334132507,117.76354334132506,17.060791707544087,7.839437715500086,1.6248286256765836,1.3467332162959276,938,405,43.17697228144989,464,474,1245,0.08592855723321842,12.992537313432836,194.88805970149252,34.82236638863145
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1415_block_lunch_1200_1330,False,45,14:15,lunch_1200_1330,0.0,1.25,3.5,216760.45766243825,116.76045766243823,16.95144775661945,10.11414123345351,1.3154610520898553,1.2595291465327514,1124,562,50.0,583,541,1245,0.07237433881658503,23.07829181494662,230.7829181494662,51.60745546287715
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1430_block_lunch_1130_1230,False,0,14:30,lunch_1130_1230,0.0,0.5,4.25,213869.2999635912,113.8692999635912,16.634015539192994,7.320830446596238,1.4772663434065838,1.3017752919904084,1051,443,42.150333016175075,519,532,1245,0.07525999026698738,12.22359657469077,183.35394862036156,36.561631139944396
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1430_block_lunch_1130_1230,False,15,14:30,lunch_1130_1230,0.0,0.5,4.25,213869.2999635912,113.8692999635912,16.634015539192994,7.320830446596238,1.4772663434065838,1.3017752919904084,1051,443,42.150333016175075,519,532,1245,0.07525999026698738,12.22359657469077,183.35394862036156,36.561631139944396
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1415_block_none,False,45,14:15,none,0.0,1.25,3.5,213859.34096666047,113.85934096666048,16.632916200198423,10.217753567113942,1.2194496964815753,1.2330328530228991,1242,586,47.18196457326892,630,612,1245,0.06462424101016728,21.64331723027375,216.43317230273752,53.504273504273506
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1430_block_none,False,30,14:30,none,0.0,0.5,4.25,213606.5879087997,113.6065879087997,16.60500199236321,8.107055929057905,1.431957358410755,1.272561134958769,1157,483,41.745894554883314,573,584,1245,0.06845735987303896,11.866897147796024,178.00345721694038,39.02069817732468
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1445_block_lunch_1130_1300,False,30,14:45,lunch_1130_1300,0.0,0.5,4.25,213366.59161501934,113.36659161501932,16.578472255563746,6.30340026111571,1.5943547690959916,1.3347613514846475,961,413,42.97606659729448,469,492,1245,0.08171612251336392,12.249739854318419,183.74609781477628,33.484708063021316
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1430_block_lunch_1130_1300,False,30,14:30,lunch_1130_1300,0.0,0.5,4.25,209857.2696824042,109.8572696824042,16.187798848562984,6.398387549931217,1.568183580151535,1.3326443593193624,938,402,42.857142857142854,456,482,1245,0.08191206888158147,12.456289978678038,186.84434968017058,33.27154772937905
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_none_block_lunch_1130_1300,False,30,none,lunch_1130_1300,0.0,0.5,4.25,209775.81909895287,109.7758190989529,16.178669724139418,7.326714408802282,1.5282888327471669,1.3014089779465163,1070,462,43.177570093457945,531,539,1245,0.07191047774878835,11.201869158878505,168.02803738317758,33.84924312635156
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1500_block_lunch_1200_1330,False,45,15:00,lunch_1200_1330,0.0,1.25,3.5,209753.70690460413,109.75370690460413,16.176190862635774,10.903720308139652,1.2340403377005627,1.2291614730707954,1238,605,48.86914378029079,646,592,1245,0.06318948429136145,21.32794830371567,213.2794830371567,52.44979919678715
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1400_block_lunch_1200_1330,False,45,14:00,lunch_1200_1330,0.0,1.25,3.5,209710.47547314226,109.71047547314225,16.171343851775276,9.927383242503874,1.2620790397738069,1.2495154535157904,1112,554,49.82014388489209,575,537,1245,0.07015145808380813,23.241007194244606,232.41007194244605,51.426217691277934
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1445_block_lunch_1130_1230,False,30,14:45,lunch_1130_1230,0.0,0.5,4.25,209553.09431832953,109.55309431832951,16.15369189637521,7.344253340487105,1.4757938619859303,1.3058012117796816,1022,431,42.172211350293544,500,522,1245,0.07527188967955209,11.954990215264187,179.3248532289628,34.71115230151375
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1500_block_lunch_1130_1300,False,30,15:00,lunch_1130_1300,0.0,0.5,4.25,209502.1120294734,109.50211202947342,16.147971427862927,6.731293707770359,1.5384421735798675,1.3159374869494092,993,425,42.799597180261834,492,501,1245,0.07728803084470613,11.945619335347432,179.18429003021149,33.67315415508186
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1445_block_lunch_1200_1330,False,45,14:45,lunch_1200_1330,0.0,1.25,3.5,208229.2471974395,108.22924719743949,16.004788401445126,10.557560568162504,1.2486876769882858,1.2322795729944473,1197,589,49.2063492063492,622,575,1245,0.06469786325166717,21.949874686716793,219.49874686716794,52.2191329420245
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1430_block_lunch_1200_1330,False,45,14:30,lunch_1200_1330,0.0,1.25,3.5,208125.28479628626,108.12528479628627,15.993062987975604,10.557560568162472,1.2534740746121178,1.234495221143084,1178,582,49.40577249575552,612,566,1245,0.06567996103819283,22.236842105263158,222.36842105263156,52.07496653279786
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_15_cutoff_1330_block_none,False,15,13:30,none,0.0,1.25,3.5,207475.84687522013,107.47584687522011,15.919710116460028,12.189802254689253,1.094188058122188,1.1999435356667283,1291,586,45.39116963594113,644,647,1245,0.060349019969665955,22.55151045701007,225.5151045701007,58.070229636494695
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1430_block_none,False,45,14:30,none,0.0,1.25,3.5,206900.9249381621,106.9009249381621,15.854620716203648,12.844124259224909,1.1829404919874031,1.2152168133998746,1288,603,46.816770186335404,657,631,1245,0.05979511725936254,21.020186335403725,210.20186335403724,53.862630007208324
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_30_cutoff_1330_block_none,False,30,13:30,none,0.0,1.25,3.5,206693.9911776246,106.69399117762457,15.831157542359842,12.268232086656827,1.1077943707236042,1.2054369736070878,1259,578,45.909451945988884,633,626,1245,0.06145698363243381,22.60683081810961,226.0683081810961,56.743898671609514
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1400_block_none,False,0,14:00,none,0.0,0.5,4.25,206586.21625689627,106.58621625689628,15.818930067660752,8.10705592905796,1.369612884120348,1.2621109743920662,1134,472,41.622574955908284,566,568,1245,0.0668913199089264,12.431216931216932,186.46825396825398,40.200803212851405
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1400_block_none,False,15,14:00,none,0.0,0.5,4.25,206586.21625689627,106.58621625689628,15.818930067660752,8.10705592905796,1.369612884120348,1.2621109743920662,1134,472,41.622574955908284,566,568,1245,0.0668913199089264,12.431216931216932,186.46825396825398,40.200803212851405
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1415_block_lunch_1200_1330,False,60,14:15,lunch_1200_1330,0.0,1.25,3.5,206206.06699801132,106.2060669980113,15.77576002447576,11.289242049006054,1.2531286446677978,1.2565101221132948,1068,543,50.84269662921348,565,503,1245,0.07126509704782813,22.911985018726593,229.11985018726594,48.62938935228092
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_15_cutoff_1330_block_lunch_1200_1330,False,15,13:30,lunch_1200_1330,0.0,1.25,3.5,205920.00234704727,105.92000234704729,15.743232426902143,11.282715477745441,1.143846755399675,1.2142323169504698,1176,564,47.95918367346938,600,576,1245,0.06537240977560813,24.068027210884352,240.68027210884352,56.443208732365356
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1500_block_none,False,45,15:00,none,0.0,1.25,3.5,205195.32110955968,105.19532110955967,15.660669391541715,16.063044871793753,1.1264700685681497,1.2066030824846437,1343,625,46.53760238272524,688,655,1245,0.05678479024379717,20.298585256887566,202.98585256887566,54.19833178869323
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1400_block_none,False,45,14:00,none,0.0,1.25,3.5,204932.80420221447,104.93280420221444,15.630703416981362,10.217753567114007,1.1529330729968796,1.2205024984949615,1230,578,46.99186991869919,622,608,1245,0.061762991557708674,21.795121951219514,217.95121951219514,53.36628565544228
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_none_block_lunch_1130_1230,False,30,none,lunch_1130_1230,0.0,0.5,4.25,204904.1941497782,104.90419414977819,15.627435765659614,7.843101382196616,1.4064912189421719,1.2742233855817522,1132,480,42.40282685512368,562,570,1245,0.06607543972628807,10.985865724381625,164.78798586572438,35.08186592523942
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1500_block_lunch_1130_1230,False,30,15:00,lunch_1130_1230,0.0,0.5,4.25,204728.89608513826,104.72889608513825,15.607406428463833,7.767393421354429,1.4155987250407802,1.286660628908296,1055,443,41.99052132701422,523,532,1245,0.07075421056488412,11.669194312796208,175.03791469194312,34.90577695396973
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1415_block_lunch_1130_1300,False,30,14:15,lunch_1130_1300,0.0,0.5,4.25,204714.7146782299,104.71471467822991,15.605785480703505,6.478806639725809,1.555405153905381,1.3395426882710701,884,381,43.09954751131222,431,453,1245,0.08395630528582343,12.930995475113122,193.96493212669682,32.644423849243125
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1415_block_none,False,30,14:15,none,0.0,0.5,4.25,204459.0152965794,104.45901529657942,15.576543430880797,7.18118828217259,1.379188227070696,1.2663828350012023,1111,464,41.764176417641764,551,560,1245,0.0672359245886929,12.18001800180018,182.7002700270027,38.52950262588817
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1415_block_lunch_1130_1230,False,0,14:15,lunch_1130_1230,0.0,0.5,4.25,204458.8009968297,104.4588009968297,15.57651891110632,6.9899094103011645,1.4205620713278473,1.296792271953423,998,421,42.18436873747495,493,505,1245,0.07461099404122118,12.634268537074147,189.5140280561122,35.97466790237874
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1415_block_lunch_1130_1230,False,15,14:15,lunch_1130_1230,0.0,0.5,4.25,204458.8009968297,104.4588009968297,15.57651891110632,6.9899094103011645,1.4205620713278473,1.296792271953423,998,421,42.18436873747495,493,505,1245,0.07461099404122118,12.634268537074147,189.5140280561122,35.97466790237874
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1400_block_lunch_1130_1300,False,0,14:00,lunch_1130_1300,0.0,0.5,4.25,204033.70103167117,104.03370103167116,15.527839372258633,7.839437715500075,1.5016678471523788,1.3216565098298918,916,390,42.5764192139738,449,467,1245,0.08080448190297028,13.156113537117903,197.34170305676855,34.46400988569663
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1400_block_lunch_1130_1300,False,15,14:00,lunch_1130_1300,0.0,0.5,4.25,204033.70103167117,104.03370103167116,15.527839372258633,7.839437715500075,1.5016678471523788,1.3216565098298918,916,390,42.5764192139738,449,467,1245,0.08080448190297028,13.156113537117903,197.34170305676855,34.46400988569663
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_30_cutoff_1330_block_lunch_1200_1330,False,30,13:30,lunch_1200_1330,0.0,1.25,3.5,203863.92981885385,103.86392981885386,15.508375728687751,11.316805385054618,1.1436295409034667,1.2185461506482704,1144,556,48.6013986013986,589,555,1245,0.06618645133599649,24.161713286713287,241.61713286713285,55.09422304603028
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1415_block_none,False,60,14:15,none,0.0,1.25,3.5,203740.2621284735,103.74026212847349,15.494189543886216,13.684499991022525,1.1625007811300707,1.2285608882722023,1189,565,47.51892346509672,613,576,1245,0.06323917469689885,21.47434819175778,214.7434819175778,50.767171249098965
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_45_cutoff_1445_block_none,False,45,14:45,none,0.0,1.25,3.5,203418.268625414,103.41826862541402,15.457220734399879,13.595086999928307,1.1483960240503732,1.2084845716705652,1305,608,46.59003831417625,666,639,1245,0.05772654418998088,20.794636015325672,207.9463601532567,53.97796313458964
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1330_block_lunch_1130_1230,False,60,13:30,lunch_1130_1230,0.0,1.25,3.5,203040.76734789414,103.04076734789413,15.413819467022938,17.900316097766478,1.2012023942651089,1.2528899724465001,1018,512,50.29469548133595,538,480,1245,0.07323276709801783,23.729862475442044,237.29862475442044,48.032128514056225
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1500_block_lunch_1200_1330,False,60,15:00,lunch_1200_1330,0.0,1.25,3.5,202698.6068909453,102.69860689094527,15.374425688838933,12.568593712271426,1.1957184176220186,1.230130144383406,1186,590,49.747048903878586,631,555,1245,0.0628656186181917,21.064924114671165,210.64924114671163,49.56235197199052
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1445_block_lunch_1200_1330,False,60,14:45,lunch_1200_1330,0.0,1.25,3.5,201268.25760447865,101.26825760447863,15.20916951382043,10.98724988166916,1.2102631883106554,1.2336104360104818,1144,573,50.08741258741259,606,538,1245,0.06450481182322523,21.719405594405593,217.19405594405595,49.32138811656884
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1430_block_lunch_1200_1330,False,60,14:30,lunch_1200_1330,0.0,1.25,3.5,200774.66209647548,100.77466209647548,15.151924282971386,10.98724988166918,1.2124479000609696,1.2352036491083684,1125,566,50.3111111111111,596,529,1245,0.06535866163722066,22.009777777777778,220.09777777777776,49.16280506641952
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1400_block_lunch_1200_1330,False,60,14:00,lunch_1200_1330,0.0,1.25,3.5,199510.05365252364,99.51005365252364,15.004746176539264,11.10492559302635,1.1994993414541113,1.2460463556258106,1056,536,50.75757575757576,557,499,1245,0.06891428893053435,23.081439393939394,230.81439393939394,48.4481515806817
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1430_block_lunch_1130_1230,False,30,14:30,lunch_1130_1230,0.0,0.5,4.25,199316.86871349902,99.316868713499,14.982197388636731,6.551097480935841,1.3869167696093394,1.2891557356656755,999,419,41.94194194194194,486,513,1245,0.07191469694884603,12.142142142142141,182.1321321321321,34.497991967871485
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1430_block_none,False,60,14:30,none,0.0,1.25,3.5,199000.4653466353,99.0004653466353,14.945228708610458,13.65475829308892,1.1391230920247837,1.2132924622564358,1236,584,47.249190938511326,641,595,1245,0.05897747157290105,20.82766990291262,208.2766990291262,51.156420554010914
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1445_block_lunch_1200_1330,False,0,14:45,lunch_1200_1330,0.0,0.5,4.25,198872.3425974011,98.8723425974011,14.930245465299885,8.930974874611818,1.3784852549916533,1.2765152302530207,1035,437,42.22222222222222,522,513,1245,0.06928358597741047,12.38743961352657,185.81159420289856,36.52147049737412
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1445_block_lunch_1200_1330,False,15,14:45,lunch_1200_1330,0.0,0.5,4.25,198872.3425974011,98.8723425974011,14.930245465299885,8.930974874611818,1.3784852549916533,1.2765152302530207,1035,437,42.22222222222222,522,513,1245,0.06928358597741047,12.38743961352657,185.81159420289856,36.52147049737412
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1500_block_none,False,60,15:00,none,0.0,1.25,3.5,197704.32686148596,97.70432686148595,14.793296287358771,16.15566732033202,1.0867021080970267,1.2048674371642487,1292,607,46.98142414860681,673,619,1245,0.0559710209141288,20.0797213622291,200.797213622291,51.51683657707754
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1445_block_none,False,60,14:45,none,0.0,1.25,3.5,196033.86957526815,96.03386957526816,14.59631033682145,14.008563505893324,1.1078634833337528,1.206939236247482,1253,589,47.007182761372704,650,603,1245,0.056987905966970474,20.60095770151636,206.00957701516361,51.2861703223149
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_none_block_lunch_1200_1330,False,0,none,lunch_1200_1330,0.0,0.5,4.25,195978.499086171,95.97849908617103,14.589757973113171,7.982971307864151,1.3252175578566154,1.2517174177147874,1144,484,42.30769230769231,581,563,1245,0.06149708943512674,11.395979020979022,170.93968531468533,36.89218412109979
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_none_block_lunch_1200_1330,False,15,none,lunch_1200_1330,0.0,0.5,4.25,195978.499086171,95.97849908617103,14.589757973113171,7.982971307864151,1.3252175578566154,1.2517174177147874,1144,484,42.30769230769231,581,563,1245,0.06149708943512674,11.395979020979022,170.93968531468533,36.89218412109979
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_60_cutoff_1400_block_none,False,60,14:00,none,0.0,1.25,3.5,195246.56411063584,95.24656411063583,14.503004099639316,12.87904290294637,1.095650307909701,1.2155423996488774,1177,558,47.408666100254884,605,572,1245,0.06023725734934357,21.631265930331352,216.31265930331352,50.62918340026774
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1430_block_lunch_1200_1330,False,0,14:30,lunch_1200_1330,0.0,0.5,4.25,194793.76389728414,94.79376389728414,14.4492052084342,9.16759811705915,1.3446068552056558,1.2721602893177526,1011,425,42.0375865479723,509,502,1245,0.0688408169632935,12.589515331355093,188.8427299703264,36.295953042940994
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1430_block_lunch_1200_1330,False,15,14:30,lunch_1200_1330,0.0,0.5,4.25,194793.76389728414,94.79376389728414,14.4492052084342,9.16759811705915,1.3446068552056558,1.2721602893177526,1011,425,42.0375865479723,509,502,1245,0.0688408169632935,12.589515331355093,188.8427299703264,36.295953042940994
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1500_block_lunch_1200_1330,False,0,15:00,lunch_1200_1330,0.0,0.5,4.25,194627.46296234778,94.62746296234779,14.429421325958458,9.038811131746172,1.322364816047155,1.2604134473030069,1065,446,41.87793427230047,541,524,1245,0.06534577160207897,12.11549295774648,181.73239436619718,36.69447018844609
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_15_cutoff_1500_block_lunch_1200_1330,False,15,15:00,lunch_1200_1330,0.0,0.5,4.25,194627.46296234778,94.62746296234779,14.429421325958458,9.038811131746172,1.322364816047155,1.2604134473030069,1065,446,41.87793427230047,541,524,1245,0.06534577160207897,12.11549295774648,181.73239436619718,36.69447018844609
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1415_block_lunch_1130_1230,False,30,14:15,lunch_1130_1230,0.0,0.5,4.25,192809.67954684107,92.80967954684107,14.212285950620117,6.301135745285191,1.3482531650929852,1.2886963446443875,946,398,42.071881606765324,461,485,1245,0.07229472193928885,12.567653276955603,188.51479915433404,33.9017608897127
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_30_cutoff_1400_block_lunch_1130_1300,False,30,14:00,lunch_1130_1300,0.0,0.5,4.25,192771.44932817225,92.77144932817225,14.207701827152675,6.568270197223747,1.437698353888841,1.3158211219782705,861,366,42.508710801393725,415,446,1245,0.07913274403139339,13.116144018583043,196.74216027874564,32.282978066110594
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1400_block_lunch_1130_1230,False,0,14:00,lunch_1130_1230,0.0,0.5,4.25,191890.44678093842,91.89044678093843,14.10186080734368,7.3674427505669104,1.307023268384362,1.2739653963143327,975,406,41.64102564102564,477,498,1245,0.06979058959100931,12.78974358974359,191.84615384615387,35.60704355885079
