strategy_id,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE,average_MAE,drawdown_contribution,profit_concentration,stability_across_subperiods,hotspot_score
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Tuesday,143,9.082644733729913,1.3776469876788522,0.4755244755244755,0.0393497684465897,-0.0376758218649399,5214.742505210555,6513.560702133934,0.6666666666666666,41.45711621390415
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,AMZN,72,12.623765962329827,1.2640381250656856,0.5138888888888888,0.03795126466977025,-0.031855865628648,2702.9297585155878,3611.8409078033355,0.6,41.077514593433854
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,NFLX,15,14.570066940741858,1.607623807908337,0.4666666666666667,0.049517174644555045,-0.04149132463826195,537.4149974794145,755.9660015905424,0.6,38.96571763189289
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,trend_alignment,trend_aligned,393,14.680759335598603,0.8368238480599838,0.6132315521628499,0.04296766131772686,-0.04498378631837497,17654.309618954743,23423.84803784499,0.5,36.71036154186232
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,SPY,26,11.63640262433535,1.823311919535903,0.5,0.01901321884872265,-0.011598079785890099,367.474903561779,670.0213717944981,0.5,34.96354197581879
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,1% to 3%,51,20.500058698229367,0.8455579141483212,0.6274509803921569,0.051238663431297356,-0.04474364710023016,2465.241827507098,3510.7448211167957,0.5,34.245403374548076
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,regime_bucket,market_not_uptrend,23,30.179404965475154,0.530231340322568,0.7391304347826086,0.06242630449888302,-0.055707882576843934,1381.835024753957,2075.9613389598853,0.6666666666666666,33.903618827433505
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,IWM,85,9.471507401394065,0.9803963210390031,0.5764705882352941,0.02903995919640726,-0.025428086301633717,2407.326374198301,3212.4045033167963,0.8,33.08985300592466
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,SPY,89,12.079568481240614,1.214923319741691,0.5842696629213483,0.020887538343136752,-0.01702868717172882,1519.6363012276256,2594.71789605804,0.5,33.01903962534883
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,low_vol,384,9.944995133695704,1.043823056594731,0.5651041666666666,0.02942649494096165,-0.02571429260022091,10716.802209579684,14535.680340918834,0.5,30.89975950133137
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,-1% to 1%,503,8.69807367136121,1.0572682041031005,0.5427435387673957,0.0365042275706864,-0.031159213699330238,17161.994273013657,21537.125329708346,0.5,28.612017763300347
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,SPY,133,11.05934973910171,1.0363862875628505,0.6090225563909775,0.019357408731150227,-0.016907000802832257,2394.1456220314085,3865.039137331935,0.5,28.06892828091901
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Monday,84,14.199819590887993,0.7309499794504581,0.6428571428571429,0.03981927126435734,-0.0408946489027821,3778.1032763723606,4970.888122006953,0.6,27.667120284757925
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Friday,172,8.394871819642248,1.265516700876703,0.5,0.03689982839301348,-0.03364985146217112,5438.143620385576,6882.0615733640425,0.5,27.37389971431008
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,high_vol,98,11.748102632377673,1.2517946766968004,0.4897959183673469,0.06392185621989746,-0.059537554931332795,5707.404152750675,6858.718210723688,0.4,27.03072329109453
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Thursday,32,10.119521768265587,1.1096038169625313,0.53125,0.05944569641948948,-0.053946785059082,1257.3226504345848,1581.1473470190836,0.6666666666666666,26.17406301657774
relative_strength_vs_benchmark_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,AAPL,326,11.218618972295411,0.7570933985269472,0.6165644171779141,0.05106469485029476,-0.05434889027965467,16822.2895213662,20479.559306334508,0.5,24.588636000182333
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Friday,35,10.474106904600694,1.2768422441743792,0.5142857142857142,0.04503921928493612,-0.03972479994433116,1041.6056392706505,1408.1993809316748,0.5,23.962600834952372
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AAPL,57,15.988263776393238,0.6876563943678264,0.6491228070175439,0.054197972460067266,-0.044253448536039505,3348.458766287137,4259.789801541553,0.5,22.321131920597118
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Tuesday,283,5.286714945856008,1.106215356563135,0.5053003533568905,0.03754433426229064,-0.03717171876745424,11515.860988650482,13012.001318327733,0.6666666666666666,22.024391203899246
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,day_of_week,Tuesday,84,8.209621351748964,0.9866808039841947,0.5595238095238095,0.03248704931996361,-0.027694460344765675,2721.9446537443264,3411.5528472912383,0.6,21.592020265142715
dse_exact_user_subset_5y,Down Streak Exhaustion,gap_bucket,-1% to 1%,166,8.363552087519274,1.4924606092763595,0.45180722891566266,0.03562157967408086,-0.028917434032734855,6034.992097289876,7423.341743818075,0.3333333333333333,21.29473036246416
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Monday,62,12.489625392839244,0.8143947655403407,0.5967741935483871,0.05419486780730927,-0.0640049138608041,3771.7522313439335,4546.109005699967,0.5,21.070917487107298
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,high_vol,162,6.29027121361665,1.2539551494696881,0.4691358024691358,0.06069988154388183,-0.05318209066841246,9422.632944381829,10441.656880987728,0.5,20.08903252194908
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,day_of_week,Friday,144,6.606427436169408,1.2017369889189637,0.5069444444444444,0.025409278952934752,-0.03291723333450899,4038.0774168270505,4989.402967635447,0.5,19.755612937647797
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Thursday,160,6.8753188563522105,1.031590829587883,0.53125,0.04097931974902389,-0.0326910337924962,6503.933154245313,7603.984171261667,0.5,18.019970582550915
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,SPY,79,7.762450913855177,0.849426722477624,0.6075949367088608,0.022404945632530055,-0.046332065016404786,1945.2827815214562,2558.516403716015,0.6,17.336085881305102
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Monday,258,5.348485795274374,1.127561393814004,0.5,0.03769994887876824,-0.03648608869454567,10817.609418667998,12197.518753848788,0.5,16.755909575492364
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,vol_bucket,high_vol,140,5.423945741545682,1.2126490168433746,0.4785714285714286,0.04323610070129959,-0.04186833971673891,6721.167887671663,7480.520291488059,0.5,16.274844302628402
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,trend_alignment,trend_not_aligned,125,5.161214487160872,0.9365749849712569,0.552,0.030837730919168797,-0.030944141771849506,4189.455858960559,4834.607669855667,0.6666666666666666,15.585287230173137
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AMZN,30,21.506465506181776,1.003434578320959,0.5666666666666667,0.07216537118741824,-0.05249954563401462,2066.7126691046515,2711.906634290105,0.2,14.821316205037206
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Tuesday,83,7.171838049424775,0.7137931651979481,0.6144578313253012,0.04034262215243987,-0.05004829169153408,4325.789027832803,4921.05158593506,0.6,13.60936629144046
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,IWM,147,3.5316729111470258,1.1724761918379871,0.4897959183673469,0.024836670582030478,-0.023818309179474282,4134.159296206618,4653.31521414523,0.6,12.415481162934771
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,<=-3%,31,7.2784890093447325,0.7316822895796918,0.6129032258064516,0.04962082880361143,-0.04920847966000832,1423.5803729193256,1649.2135322090123,0.6,11.07415223335724
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Tuesday,60,5.919612829622662,0.7339071896712597,0.6,0.045542254531580166,-0.06436936464259953,3521.4555539482094,3876.6323237255688,0.6,10.71568273483627
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,low_vol,653,3.142208169818864,0.9408227492787574,0.5390505359877489,0.02687320541119746,-0.026861861837325047,20471.278499859945,22523.140434751665,0.5,9.58287848125091
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,regime_bucket,market_uptrend,445,2.8200970018776856,1.0483376285038564,0.5101123595505618,0.02685710644153263,-0.029645286275928842,13697.617704619413,14952.560870454981,0.5,9.017533576530152
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Tuesday,42,4.762006794565391,0.971906870691032,0.5238095238095238,0.0555668066236061,-0.060273459427293063,2894.520325393256,3094.524610765002,0.5,8.703844193202295
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,QQQ,21,4.534241172152257,0.9086952681060403,0.5714285714285714,0.022200960862233603,-0.01897377560295264,450.0089972038671,545.2280618190645,0.6666666666666666,8.490565046141956
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,symbol,SPY,32,3.06182917188642,1.2097439206986669,0.46875,0.0402543041363226,-0.04026361034155185,1453.2323568744052,1551.210890374771,0.6,7.770699719864802
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,AMZN,37,2.9989398640823324,1.0213051784525782,0.5135135135135135,0.031197513582264046,-0.030117786489784838,1421.7655450382524,1532.7263200092984,0.6,6.684790950195163
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,TSLA,118,1.9218107025818205,1.3463279298401731,0.4322033898305085,0.06755931672199274,-0.06521837767276611,9137.915588992852,9364.689251897504,0.5,6.182722013706025
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,side,long,474,1.8577895240344124,1.0137269092939643,0.510548523206751,0.027607808774130955,-0.030392113044199535,15335.441160806535,16216.033395198847,0.5,5.803658366227424
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,time_of_day_bucket,daily_session,474,1.8577895240344124,1.0137269092939643,0.510548523206751,0.027607808774130955,-0.030392113044199535,15335.441160806535,16216.033395198847,0.5,5.803658366227424
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Tuesday,39,2.5748417032352573,0.9990497082232372,0.5128205128205128,0.04391534963887043,-0.05239240708998217,1944.9225807967525,2045.3414072229275,0.5,4.744627259329432
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,AMZN,140,1.798048979902189,1.1090562793972385,0.4857142857142857,0.03213048669954524,-0.03392019263819532,5305.987019440754,5557.713876627061,0.4,3.9474030937658906
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,vol_bucket,mid_vol,122,1.4776017981749294,0.9817303872909614,0.5163934426229508,0.0272734114122244,-0.028993369231795414,3733.142853108144,3913.410272485485,0.3333333333333333,2.326862105649326
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,SPY,66,0.787862980170127,0.9328530653017116,0.5303030303030303,0.011444752499626027,-0.026662242608925708,977.034602651123,1029.0335593423515,0.5,1.5451412764909742
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,trend_alignment,trend_aligned,349,0.6746143939747935,1.0388306799084703,0.49570200573065903,0.026450959868315114,-0.030194395018536935,11145.985301845974,11381.425725343179,0.3333333333333333,1.3684329643331212
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,gap_bucket,-1% to 1%,363,0.4697807395616658,1.0794816677235728,0.48484848484848486,0.02470111788355876,-0.02811899299583875,10669.656357613088,10840.186766073974,0.3333333333333333,0.9968542926128597
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,holding_bucket,2-5d,394,-0.9027139427655093,0.9935976197241774,0.4949238578680203,0.027383562867519622,-0.03213679544744256,13485.504963471081,13129.835670021468,0.5,0.0
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,symbol,TSLA,366,-40.94461941497234,1.1851167901632644,0.39617486338797814,0.11445961684391642,-0.1410158498473579,67371.37552662495,52385.644820745074,0.16666666666666666,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,vol_bucket,low_vol,212,-0.27843202264823297,0.8820598070451859,0.5283018867924528,0.01747967485124883,-0.02361841026569855,4881.130420026727,4822.102831225301,0.5,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,day_of_week,Monday,114,-23.345646139115555,0.7190453484881401,0.40350877192982454,0.020632624751014135,-0.03273621074737347,5181.992173850803,2520.5885139916295,0.3333333333333333,0.0
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,AAPL,90,-4.388092862545223,1.0946982376074712,0.4444444444444444,0.03021990390579928,-0.03224213037743059,3178.7176103552447,2783.7892527261747,0.16666666666666666,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,QQQ,71,-3.105838813159314,0.8472617692649206,0.5070422535211268,0.014802057191798253,-0.019400744871467077,1715.6560042369076,1495.1414485025964,0.5,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,day_of_week,Thursday,68,-6.784863144823526,0.9783329578287933,0.4411764705882353,0.027431333984347328,-0.028812149434634265,2026.8281541882998,1565.4574603402996,0.2,0.0
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,TSLA,68,-5.295259375976199,1.1669970439251414,0.4411764705882353,0.06475039819387626,-0.06394388194493371,4576.101808875341,4216.024171308959,0.3333333333333333,0.0
relative_strength_vs_benchmark_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,IWM,58,-51.3834531633875,0.4065436991754503,0.3620689655172414,0.022995194548471536,-0.05331448871047366,3874.170279396828,893.929995920353,0.25,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,gap_bucket,1% to 3%,54,-9.279474510481858,0.8354279449561156,0.5,0.04027004246920341,-0.045638930550967426,3044.81598308048,2543.72435951446,0.3333333333333333,0.0
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,TSLA,53,-1.6598740483426186,1.1749053951435684,0.4528301886792453,0.061658059537349305,-0.058080049526605,3180.0076902486285,3092.0343656864698,0.5,0.0
dse_exact_user_subset_5y,Down Streak Exhaustion,trend_alignment,trend_not_aligned,48,-5.5342158088651106,1.6108246734412017,0.3541666666666667,0.04044106220503154,-0.04197735610337569,2277.3665417465336,2011.7241829210077,0.5,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,TSLA,46,-34.95401896758986,0.7304709438438686,0.41304347826086957,0.04120514533107677,-0.05437775328756119,3308.6441038552634,1700.7592313461294,0.3333333333333333,0.0
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Wednesday,45,-0.433965764963723,0.8703179174529724,0.5333333333333333,0.060330598114648706,-0.06139997874933769,3649.530272868457,3630.0018134450893,0.5,0.0
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,IWM,39,-4.559492567623956,1.0627131451774159,0.46153846153846156,0.036821555113924966,-0.04758464494467918,1995.6698806816466,1817.8496705443124,0.4,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,IWM,39,-3.0730463497970195,0.9106648916553138,0.48717948717948717,0.01831442658720367,-0.02067871910521155,888.6355104117915,768.7867027697077,0.3333333333333333,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,AAPL,38,-5.907254643447058,1.0684322928281096,0.42105263157894735,0.02132828002565719,-0.023943859104175135,1006.8055046223402,782.3298281713519,0.5,0.0
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,gap_bucket,>=3%,36,-7.329231468537677,0.9413177052645664,0.5,0.12057840388819005,-0.12413223734339317,4496.285192270044,4232.432859402687,0.6,0.0
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,IWM,35,-25.876034644420383,0.606670681473372,0.42857142857142855,0.02894272146940111,-0.04281211313317174,1661.7728739951765,756.1116614404632,0.4,0.0
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,gap_bucket,1% to 3%,35,-5.3609701709687885,0.9729911646317106,0.4857142857142857,0.07456099902742062,-0.06919872763339158,2314.6425945675483,2127.0086385836407,0.5,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,META,34,-3.957507830165256,0.9895193741372889,0.47058823529411764,0.028296497137314393,-0.03171820892844452,1117.3160261100084,982.7607598843895,0.75,0.0
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AAPL,34,-4.264269363137627,0.574321306746338,0.6176470588235294,0.04743776392194793,-0.04489653089990081,2006.7095285470955,1861.7243702004162,0.5,0.0
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AMZN,33,-9.497008606846931,1.0082264106149579,0.45454545454545453,0.045535278591230334,-0.06299892287852463,1961.070562620822,1647.6692785948728,0.6,0.0
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,META,31,-37.216600110089956,0.7827648320363358,0.45161290322580644,0.05502598480200503,-0.07910266980840172,3246.5153342853664,2092.8007308725782,0.5,0.0
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,NFLX,29,-27.209357109134668,1.161468144472827,0.3103448275862069,0.04037439113312784,-0.038214444238680645,1653.0616656304223,863.9903094655174,0.2,0.0
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,regime_bucket,market_not_uptrend,29,-12.90865280838822,0.7200049667377235,0.5172413793103449,0.0391272066364156,-0.04185204104007742,1637.8234561871216,1263.4725247438628,0.3333333333333333,0.0
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,vol_bucket,high_vol,28,-91.76757901128202,0.986036269419289,0.35714285714285715,0.08043182820319203,-0.1394105579173752,5682.176991926794,3112.6847796108964,0.16666666666666666,0.0
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,AMZN,27,-25.923854007652768,0.7429710735591744,0.37037037037037035,0.02662683389855485,-0.03833081186423806,1243.3322192010412,543.3881609944166,0.0,0.0
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,regime_bucket,market_not_uptrend,19,-0.6219834140381307,0.8891833222330188,0.5263157894736842,0.05577737014328855,-0.07715352609597656,983.2886408541161,971.4709559873918,0.5,0.0
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AMZN,18,-31.43818807189877,0.5999157192929347,0.5,0.036147286807876815,-0.0774410749747658,1414.4204423480237,848.5330570538456,0.6666666666666666,0.0
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,TSLA,17,-69.04430761620003,1.0850726817858813,0.35294117647058826,0.09058194255501595,-0.13335255004160643,2875.8440207361837,1702.0907912607831,0.4,0.0
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,IWM,14,-10.224494615019221,0.8409316800267884,0.42857142857142855,0.03225524557911703,-0.031349012700857506,387.60477657225454,244.46185196198547,0.5,0.0
