session_date,equity
2022-10-19,125989.4897111218
2022-10-20,126238.71272450798
2022-10-21,126737.43528945596
2022-10-24,126053.31165791342
2022-10-25,126684.76298732462
2022-10-26,126823.6533269965
2022-10-27,127283.39762965446
2022-10-28,128232.90856031416
2022-10-31,128232.90856031416
2022-11-01,129015.05108879546
2022-11-02,129206.71701298174
2022-11-03,128509.26429697302
2022-11-04,126757.5319564973
2022-11-07,126757.5319564973
2022-11-08,126229.78913022339
2022-11-09,126718.5708400036
2022-11-10,126034.5490380084
2022-11-11,123821.3796441997
2022-11-14,122075.82143254478
2022-11-15,121416.86100706963
2022-11-16,121416.86100706963
2022-11-17,120708.89600284836
2022-11-18,119409.24958274176
2022-11-21,119553.88302249306
2022-11-22,120329.74761461432
2022-11-23,120470.62650784712
2022-11-28,121386.12694189842
2022-11-29,120452.01607933901
2022-11-30,122796.40325590048
2022-12-01,121474.28109938824
2022-12-02,120818.56776469015
2022-12-05,120766.04461225352
2022-12-06,121769.06929968006
2022-12-07,121111.76471000936
2022-12-08,120844.01524764944
2022-12-09,120844.01524764944
2022-12-12,120844.01524764944
2022-12-13,119542.91402803257
2022-12-14,118897.62613591723
2022-12-15,119753.03253626365
2022-12-16,118760.1449690984
2022-12-19,119564.36816433111
2022-12-20,118277.04462644199
2022-12-21,118694.09936717917
2022-12-22,119406.58699185116
2022-12-23,118120.96224951698
2022-12-27,116849.17954906455
2022-12-28,118046.8203397495
2022-12-29,118761.61285474873
2022-12-30,119596.53709415824
2023-01-03,119684.16409933161
2023-01-04,117910.6882192271
2023-01-05,116641.16949350863
2023-01-06,118971.6487897391
2023-01-09,117690.70693239567
2023-01-10,117690.70693239567
2023-01-11,118926.81793421245
2023-01-12,118623.86686698216
2023-01-13,117983.5399548641
2023-01-17,117124.43079568622
2023-01-18,118474.3402067859
2023-01-19,118474.3402067859
2023-01-20,119846.73941306374
2023-01-23,120966.61469804544
2023-01-24,120966.61469804544
2023-01-25,120966.61469804544
2023-01-26,120313.64172637665
2023-01-27,119664.19347682063
2023-01-30,120783.91863103503
2023-01-31,120783.91863103503
2023-02-01,123777.84468526406
2023-02-02,122445.15556241832
2023-02-03,123208.25212953959
2023-02-06,121881.69568581265
2023-02-07,121200.18003433212
2023-02-08,121799.003267476
2023-02-09,122881.93801611685
2023-02-10,122881.93801611685
2023-02-13,122881.93801611685
2023-02-14,121951.62572792327
2023-02-15,121951.62572792327
2023-02-16,122215.56528479485
2023-02-17,122215.56528479485
2023-02-21,122215.56528479485
2023-02-22,121555.85052756703
2023-02-23,121359.68825956793
2023-02-24,121398.76002221918
2023-02-27,121564.50309471549
2023-02-28,121564.50309471549
2023-03-01,119606.50935616088
2023-03-02,120114.87251256265
2023-03-03,120114.87251256265
2023-03-06,120114.87251256265
2023-03-07,118821.62181413171
2023-03-08,118821.62181413171
2023-03-09,120336.68178261873
2023-03-10,119918.33548900724
2023-03-13,120284.11854367383
2023-03-14,120596.71798794797
2023-03-15,121610.280640433
2023-03-16,123228.76099861508
2023-03-17,122682.85125310971
2023-03-20,120706.84470130852
2023-03-21,120706.84470130852
2023-03-22,120055.2739577433
2023-03-23,120420.34259090808
2023-03-24,120774.99661303648
2023-03-27,120123.05798816419
