session_date,equity,winner_id,variant,entry_mode,timeframe_label,layer_id,start_offset_min,cutoff,block_window,stop_loss_pct,take_profit_pct,cost_bps_per_side
2024-11-22,198731.0789554465,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-11-25,199074.21581070413,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-11-26,199074.21581070413,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-11-27,199657.94865272247,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-02,200242.58953585778,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-03,200242.58953585778,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-04,200242.58953585778,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-05,200242.58953585778,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-06,200631.20267930801,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-09,200581.66811678873,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-10,200581.66811678873,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-11,201405.97269311603,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-12,201405.97269311603,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-13,200211.14143239567,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-16,200211.14143239567,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-17,200211.14143239567,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-18,205584.73072875498,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-19,206628.90490224966,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-20,205918.63047215575,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-23,207063.79701735193,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-26,207000.52472725185,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-27,207289.26852512266,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-30,207703.51845487554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2024-12-31,206742.49445246955,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-02,206457.04474664238,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-03,207821.23557662673,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-06,207821.23557662673,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-07,206094.35280506226,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-08,205269.64643923787,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-10,205405.76692983776,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-13,205405.76692983776,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-14,203229.09116795362,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-15,204513.79334792934,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-16,202353.521228222,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-17,202353.521228222,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-21,202353.521228222,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-22,202353.521228222,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-23,202353.521228222,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-24,201205.0961831213,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-27,199940.5455724821,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-28,202271.43141891528,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-29,202070.24640940642,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-30,201266.99603815752,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-01-31,203335.82283406658,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-03,203669.18942676528,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-04,204971.032323555,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-05,204971.032323555,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-06,205892.0952290328,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-07,203261.64871010938,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-10,203261.64871010938,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-11,203261.64871010938,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-12,204340.67552028128,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-13,205543.88437348598,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-14,205543.88437348598,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-18,205543.88437348598,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-19,205543.88437348598,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-20,204176.21658942007,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-21,207102.5959827613,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-24,207789.48617280237,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-25,209931.60716038704,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-26,210392.77569400865,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-27,214308.3793314511,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-02-28,215055.2427077789,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-03,216639.178302913,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-04,215494.45673063674,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-05,214225.07003289944,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-06,212210.19884277863,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-07,212330.06988366,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-10,214814.5929129329,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-11,209236.485897901,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-12,206451.31435955002,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-13,201117.66856055055,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-14,202149.86509260107,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-17,199059.51958429147,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-18,199768.94326312712,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-19,200364.16159038068,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-20,197116.46820133642,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-21,198664.53812905317,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-24,199406.3685967383,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-25,199406.3685967383,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-26,201354.98980275667,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-27,201373.32758417647,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-28,205787.20488098502,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-03-31,207362.32568872796,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-01,207022.98339966653,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-02,209044.80172902998,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-03,208803.05843946565,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-04,205896.28145184298,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-07,209842.0729802039,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-08,217679.02472923815,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-09,239590.32111223464,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-10,237550.93275670425,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-11,235326.45657351462,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-14,233814.30715057254,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-15,232254.1065574953,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-16,234343.3799991299,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-17,233849.42330917116,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-21,234084.56497262127,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-22,236912.49520127685,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-23,237932.52640833543,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-24,241156.35990607506,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-25,238067.19793169777,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-28,238320.0403229595,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-29,239966.09372841034,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-04-30,242654.58450232295,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-01,242164.98745437368,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-02,242574.2591670002,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-05,242574.2591670002,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-06,242542.7340676971,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-07,241670.80208085463,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-08,239455.33013330665,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-09,239354.6530725085,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-12,236908.48712862236,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-13,239090.65456844683,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-14,239090.65456844683,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-15,238193.84466584248,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-16,238193.84466584248,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-19,239955.59754356396,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-20,239101.10237126148,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-21,236560.96295047933,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-22,234998.8055859438,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-23,234235.72713747984,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-27,235166.25009332385,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-28,235166.25009332385,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-29,236241.79591979223,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-05-30,231045.386455515,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-02,232216.72491252184,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-03,232216.72491252184,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-04,231162.92964707554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-05,230717.18402030668,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-06,230717.18402030668,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-09,230717.18402030668,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-10,230491.17076309168,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-11,230491.17076309168,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-12,230491.17076309168,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-13,230074.97126091618,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-16,230682.41988265776,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-17,230664.23503261156,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-18,230419.31366571877,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2025-06-20,228897.2067889126,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
