template_key,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE_pct,average_MAE_pct,drawdown_contribution_pct,percent_total_pnl_pct,stability_across_time_slices
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,regime_bucket,falling_or_volatile,677,127.90387721542278,1.5017095582252349,67.65140324963073,11.761093342131971,-7.646870608610964,23.948915823945118,32.5735797401716,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,regime_bucket,calmer,18,-2.8370428516258306,0.3601845323967323,72.22222222222221,6.96445809340217,-3.4014970047998827,0.4759569070577032,0.1930360239025642,0.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,side,long,2674,82.68822131330276,1.276531329741893,64.3979057591623,10.256061142902956,-6.772250605684167,100.0,100.0,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,NVDA,625,159.94681216207087,1.811698191555798,65.92,16.099236007938426,-8.009034205515675,23.632376285962195,35.86601944785622,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,NFLX,483,96.20952448695076,1.3904021615906785,66.66666666666666,9.463542366760779,-6.09520159678095,15.448637948283798,18.60514025705512,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,TSLA,323,67.9240802505928,1.3223030174321464,53.25077399380805,15.265189321039605,-11.085611522969693,25.659359164911294,16.737886460584935,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,META,464,76.8977805999245,1.2461974876014186,67.67241379310344,8.205902400339534,-5.708318460959584,13.130948624060048,14.835209566350732,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,AMZN,272,31.19369606884358,0.787730488441801,66.91176470588235,6.190291945056725,-5.664201680650466,8.471241707203518,5.84421157389806,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,AAPL,326,11.218618972295411,0.7570933985269472,61.65644171779141,5.10646948502948,-5.434889027965471,9.959242352288483,5.250904597334195,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,QQQ,123,64.15108058338471,1.1035340883827844,79.67479674796748,4.648443691105866,-2.5072875392527694,1.4045821780835386,2.631426820903974,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,symbol,IWM,58,-51.3834531633875,0.4065436991754503,36.206896551724135,2.299519454847158,-5.331448871047371,2.2936117392071047,0.2292012760167765,0.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,trend_alignment,stacked_uptrend,2387,80.48107732170666,1.2451024941648476,65.31210724759113,9.732362348888685,-6.497015348008274,84.60144521643488,85.89561364372558,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,trend_alignment,uptrend,287,101.04519938974825,1.608925708014805,56.79442508710801,14.611702332143588,-9.061402382939766,15.398554783565102,14.104386356274413,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,volatility_bucket,compressed,1301,77.1396342137971,1.1286302035735105,67.17909300538048,9.596445721728271,-6.522347311029404,45.35067791161335,45.37235615922754,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,volatility_bucket,neutral,838,88.51053174101816,1.3578926428634672,63.24582338902148,10.816047572772666,-7.193793328865415,32.852456030675015,33.24533811943282,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,volatility_bucket,expanded,535,87.06133473018373,1.5456842085445246,59.439252336448604,10.98296027321594,-6.719673753945776,21.79686605771162,21.382305721339645,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,day_of_week,Thursday,92,58.03652152586493,1.2745191218291132,66.30434782608695,7.43601806983124,-4.418273782334157,21.240127825520684,28.55653722853878,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,day_of_week,Monday,65,53.04523324575095,1.2378013822233578,63.07692307692307,6.784340512562004,-5.121374781457775,18.556543681028185,21.0355846666113,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,day_of_week,Friday,69,49.90423738586891,1.2663958774041544,63.76811594202898,6.213389379108336,-5.860351138404813,16.808650326526724,20.08394018353459,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,day_of_week,Wednesday,71,25.922327791158754,1.0327622124891742,59.154929577464785,5.199268807529668,-4.540812187267051,22.27098759283188,17.857679676202913,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,day_of_week,Tuesday,60,5.919612829622663,0.7339071896712597,60.0,4.554225453158021,-6.436936464259959,21.123690574092503,12.46625824511242,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,gap_bucket,flat_gap,304,41.18176551707025,1.0865812361576626,63.81578947368421,5.486967515943177,-4.929223534924138,81.95439422210077,84.19327651455649,1.0
