session_date,equity
2023-08-15,122841.31378775487
2023-08-16,122841.31378775487
2023-08-17,122841.31378775487
2023-08-18,123381.28699737416
2023-08-21,122666.96903378284
2023-08-22,122311.36238496598
2023-08-23,123119.54714551188
2023-08-24,125220.20861674323
2023-08-25,124486.48267781519
2023-08-28,124125.60133154287
2023-08-29,126166.78338455917
2023-08-30,125801.030913582
2023-08-31,125757.37129929021
2023-09-01,125757.37129929021
2023-09-05,125392.8056976127
2023-09-06,125601.29504302164
2023-09-07,125601.29504302164
2023-09-08,124824.17965206083
2023-09-11,124824.17965206083
2023-09-12,124462.31933573428
2023-09-13,123741.74271787448
2023-09-14,124169.4714262673
2023-09-15,125220.03499801486
2023-09-18,125220.03499801486
2023-09-19,124857.02711283501
2023-09-20,125279.43488706375
2023-09-21,126330.93540767815
2023-09-22,125599.54040674154
2023-09-25,125235.43235052406
2023-09-26,125235.43235052406
2023-09-27,124899.81023702452
2023-09-28,124321.3852628722
2023-09-29,123960.98252741841
2023-10-02,123243.3084071472
2023-10-03,123764.11873802183
2023-10-04,124024.77590415672
2023-10-05,123665.23302739914
2023-10-06,125582.02642823567
2023-10-09,125217.96914434306
2023-10-10,125201.60331408332
2023-10-11,124838.64886161979
2023-10-12,125397.62325125313
2023-10-13,125963.2212316041
2023-10-16,126777.51385953909
2023-10-17,126917.75151524373
2023-10-18,126182.9591329282
2023-10-19,125482.3251780091
2023-10-20,125827.0436419408
2023-10-23,125726.70456377257
2023-10-24,125726.70456377257
2023-10-25,125362.2278637377
2023-10-26,124997.99014431996
2023-10-27,124635.6259583114
2023-10-30,124113.3162533265
2023-10-31,123753.51670162944
2023-11-01,123340.14540952841
2023-11-02,123340.14540952841
2023-11-03,122982.58724925802
2023-11-06,122626.06563582768
2023-11-07,122626.06563582768
2023-11-08,122626.06563582768
2023-11-09,122270.57756432943
2023-11-10,123428.65688788229
2023-11-13,123428.65688788229
2023-11-14,123428.65688788229
2023-11-15,123428.65688788229
2023-11-16,123428.65688788229
2023-11-17,123428.65688788229
2023-11-20,124330.68708228166
2023-11-21,123970.25738122454
2023-11-22,123086.24937681675
2023-11-27,123086.24937681675
2023-11-28,123086.24937681675
2023-11-29,123256.78980402695
2023-11-30,123061.56044197184
2023-12-01,123061.56044197184
2023-12-04,122704.80988840686
2023-12-05,122039.08385973779
2023-12-06,122806.98258046083
2023-12-07,122197.3332777127
2023-12-08,121137.67554819609
2023-12-11,121757.22313452704
2023-12-12,121757.22313452704
2023-12-13,121515.77490609622
2023-12-14,121163.50552312289
2023-12-15,121163.50552312289
2023-12-18,121163.50552312289
2023-12-19,121163.50552312289
2023-12-20,122249.43781205289
2023-12-21,121895.04156958831
2023-12-22,121895.04156958831
2023-12-26,121895.04156958831
2023-12-27,121895.04156958831
2023-12-28,121895.04156958831
2023-12-29,121864.14049289997
2024-01-02,121510.86121199025
2024-01-03,121510.86121199025
2024-01-04,121158.60607362006
2024-01-05,120801.64870534804
2024-01-08,122360.59783555049
2024-01-09,122360.59783555049
2024-01-10,122360.59783555049
2024-01-11,122266.82174318355
2024-01-12,122363.96741339847
2024-01-16,122473.1181324002
2024-01-17,122118.07344961178
2024-01-18,122757.18944314022
2024-01-19,122757.18944314022
2024-01-22,122757.18944314022
2024-01-23,122757.18944314022
2024-01-24,123273.20962850841
2024-01-25,122915.84551239645
2024-01-26,122204.22222983665
2024-01-29,122212.43270148915
2024-01-30,122212.43270148915
2024-01-31,122208.38896366298
2024-02-01,121981.13609749735
2024-02-02,122435.7043753396
2024-02-05,122080.7681535401
2024-02-06,121373.97956490298
2024-02-07,121022.12124096612
2024-02-08,121022.12124096612
2024-02-09,121022.12124096612
2024-02-12,121283.8927477776
2024-02-13,120932.29558192912
2024-02-14,120232.15609388545
2024-02-15,119883.60787063232
2024-02-16,119781.68694516295
2024-02-20,119434.44461399825
2024-02-21,119290.02772348882
2024-02-22,119290.02772348882
2024-02-23,118944.21069279054
2024-02-26,118944.21069279054
2024-02-27,118944.21069279054
2024-02-28,118944.21069279054
2024-02-29,118599.39617186614
2024-03-01,118599.39617186614
2024-03-04,118599.39617186614
2024-03-05,119305.67543052306
2024-03-06,118959.81303774644
2024-03-07,118959.81303774644
2024-03-08,119603.26931437211
2024-03-11,119256.5442088002
2024-03-12,120319.32356391678
2024-03-13,120194.65573038443
2024-03-14,119152.36460524319
2024-03-15,119152.36460524319
2024-03-18,119152.36460524319
2024-03-19,118806.94665443194
2024-03-20,119825.9037407675
2024-03-21,119825.9037407675
2024-03-22,119825.9037407675
2024-03-25,119825.9037407675
2024-03-26,119825.9037407675
2024-03-27,119478.53322687656
2024-03-28,119478.53322687656
2024-04-01,119132.16972624532
2024-04-02,119132.16972624532
2024-04-03,118505.15362714238
2024-04-04,120116.19709691404
2024-04-05,120923.42495310589
2024-04-08,120923.42495310589
2024-04-09,120537.74313471995
2024-04-10,119839.88791447313
2024-04-11,120622.58671120125
2024-04-12,121364.1785090115
2024-04-15,123778.24144874695
2024-04-16,123061.62531091667
2024-04-17,122906.07542547505
2024-04-18,122967.72665911759
2024-04-19,124919.06931558992
2024-04-22,124556.93391791491
2024-04-23,124556.93391791491
2024-04-24,124195.84833630855
2024-04-25,123118.86009824001
2024-04-26,123602.96981361078
2024-04-29,123244.64973587963
2024-04-30,122887.36841375686
2024-05-01,123121.51293746164
2024-05-02,122408.69894000639
2024-05-03,121700.01179075862
2024-05-06,121700.01179075862
2024-05-07,121700.01179075862
2024-05-08,121700.01179075862
2024-05-09,121720.33441747015
2024-05-10,121720.33441747015
2024-05-13,121720.33441747015
2024-05-14,121720.33441747015
2024-05-15,121720.33441747015
2024-05-16,121720.33441747015
2024-05-17,121720.33441747015
2024-05-20,122071.47198531817
2024-05-21,122071.47198531817
2024-05-22,121717.59165868447
2024-05-23,121338.09330951677
2024-05-24,121338.09330951677
2024-05-28,120986.33901840242
2024-05-29,120986.33901840242
2024-05-30,120635.604448943
2024-05-31,120285.88664500615
2024-06-03,119242.80439340365
2024-06-04,118552.44624201697
2024-06-05,119468.84170991508
2024-06-06,118777.17491181579
2024-06-07,118089.5125298701
2024-06-10,117747.17574481758
2024-06-11,117747.17574481758
2024-06-12,117394.84828420433
2024-06-13,117054.52530308289
2024-06-14,117054.52530308289
2024-06-17,117635.84307580514
2024-06-18,117635.84307580514
2024-06-20,116973.54669396149
2024-06-21,116973.54669396149
2024-06-24,117673.26096417272
2024-06-25,118205.68434697323
2024-06-26,118205.68434697323
2024-06-27,117863.01078445817
2024-06-28,118411.21499733644
2024-07-01,118067.94560966665
2024-07-02,118067.94560966665
2024-07-05,118067.94560966665
2024-07-08,118067.94560966665
2024-07-09,118254.98515574979
2024-07-10,118254.98515574979
2024-07-11,119694.25619548037
2024-07-12,119032.963836098
2024-07-15,119802.21576387515
2024-07-16,119454.9139204841
2024-07-17,120351.29990965301
2024-07-18,120808.49560564118
2024-07-19,120426.60899415289
2024-07-22,120077.49705970054
2024-07-23,119860.53271131379
2024-07-24,121144.23260602615
2024-07-25,122828.33488354663
2024-07-26,122476.13622749098
2024-07-29,123064.86010839
2024-07-30,123624.70132750033
2024-07-31,122552.66590080943
2024-08-01,124342.52336446091
2024-08-02,122906.92502482462
2024-08-05,122195.35338757241
2024-08-06,120085.26114390742
2024-08-07,121233.52908423328
2024-08-08,121045.88581711055
2024-08-09,120694.9786238576
2024-08-12,118955.64279469285
2024-08-13,119916.44177331516
2024-08-14,119263.17328383318
2024-08-15,119263.17328383318
2024-08-16,118917.43410308397
2024-08-19,118917.43410308397
2024-08-20,118183.58138369868
2024-08-21,117499.35562111824
2024-08-22,118271.78844933293
