timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,side,entry_time,exit_time,entry_price,exit_price,holding_bars,trade_return_pct,pnl_dollars_on_25k
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-05 10:05:00-04:00,2022-05-05 10:46:00-04:00,319.08,316.5491,41,-0.8331866616522453,-208.29666541306133
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-05 11:32:00-04:00,2022-05-05 12:00:00-04:00,315.46,312.34,28,0.9490318899385076,237.2579724846269
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-05 13:02:00-04:00,2022-05-05 13:32:00-04:00,315.5301,313.68,30,0.5463465957764435,136.5866489441109
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-05 13:51:00-04:00,2022-05-05 14:51:00-04:00,312.7801,313.311,60,0.12973586235184967,32.43396558796242
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-06 10:18:00-04:00,2022-05-06 11:34:00-04:00,312.305,311.76,76,0.1345088935495853,33.62722338739633
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-06 11:36:00-04:00,2022-05-06 12:55:00-04:00,311.295,312.755,79,0.42900849676352326,107.25212419088082
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-06 13:53:00-04:00,2022-05-06 14:50:00-04:00,309.11,309.09,57,-0.04647018860601145,-11.617547151502864
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-06 14:51:00-04:00,2022-05-06 15:59:00-04:00,308.84,309.4,68,-0.22132366273799772,-55.33091568449943
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-09 09:32:00-04:00,2022-05-09 10:45:00-04:00,303.1963,301.25,73,-0.6819273586122265,-170.48183965305662
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-09 10:48:00-04:00,2022-05-09 12:45:00-04:00,301.2755,300.07,117,0.3601321050002504,90.0330262500626
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-09 15:48:00-04:00,2022-05-09 15:59:00-04:00,296.65,297.19,11,0.14203269846621683,35.50817461655421
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-10 09:31:00-04:00,2022-05-10 10:40:00-04:00,305.26,300.94,69,1.3751870536591726,343.7967634147932
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-10 10:49:00-04:00,2022-05-10 11:38:00-04:00,299.3901,299.09,49,-0.14023711538893477,-35.05927884723369
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-10 11:40:00-04:00,2022-05-10 14:17:00-04:00,299.7364,303.0,157,-1.1288233794760894,-282.2058448690223
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-10 14:26:00-04:00,2022-05-10 15:59:00-04:00,302.68,300.82,93,-0.6545103739923386,-163.62759349808465
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-11 09:50:00-04:00,2022-05-11 11:02:00-04:00,302.97,298.715,72,1.364429481466829,341.10737036670724
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-11 11:38:00-04:00,2022-05-11 12:11:00-04:00,301.73,298.2963,33,1.098004175918883,274.50104397972075
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-11 13:06:00-04:00,2022-05-11 14:02:00-04:00,294.36,293.68,56,-0.2710096480500068,-67.75241201250171
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-11 14:04:00-04:00,2022-05-11 15:46:00-04:00,294.19,291.67,102,0.8165892790373454,204.14731975933634
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-12 09:31:00-04:00,2022-05-12 09:47:00-04:00,288.7,289.39,16,0.19900242466228238,49.750606165570595
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-12 10:07:00-04:00,2022-05-12 11:22:00-04:00,289.69,293.24,75,-1.2654478925748158,-316.36197314370395
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-12 11:32:00-04:00,2022-05-12 12:30:00-04:00,292.17,290.25,58,-0.697151658281141,-174.28791457028524
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-12 12:32:00-04:00,2022-05-12 13:37:00-04:00,291.53,287.44,65,1.3629430933351516,340.7357733337879
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-12 13:39:00-04:00,2022-05-12 14:19:00-04:00,287.2264,286.6276,40,-0.24847665813450434,-62.11916453362609
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-12 14:20:00-04:00,2022-05-12 15:59:00-04:00,287.08,291.25,99,-1.4925567785983018,-373.1391946495754
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-13 09:31:00-04:00,2022-05-13 10:43:00-04:00,296.1714,300.07,72,-1.3563323670009941,-339.0830917502485
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-13 10:44:00-04:00,2022-05-13 12:03:00-04:00,299.7,301.615,79,0.5989723056389851,149.74307640974627
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-13 12:05:00-04:00,2022-05-13 12:27:00-04:00,301.92,301.836,22,-0.012178060413352532,-3.044515103338133
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-13 12:50:00-04:00,2022-05-13 14:31:00-04:00,301.42,300.0032,101,-0.510041802136556,-127.51045053413901
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-13 14:32:00-04:00,2022-05-13 15:49:00-04:00,299.4399,301.46,77,-0.7146261937704113,-178.6565484426028
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-13 15:51:00-04:00,2022-05-13 15:59:00-04:00,300.691,301.9,8,0.36207388980715294,90.51847245178824
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-16 09:33:00-04:00,2022-05-16 10:20:00-04:00,299.07,300.845,47,0.5535065369311543,138.37663423278858
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-16 11:48:00-04:00,2022-05-16 12:26:00-04:00,299.774,299.07,38,0.19484358216523393,48.71089554130848
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-16 12:41:00-04:00,2022-05-16 13:25:00-04:00,298.5894,299.85,44,0.3821851144079469,95.54627860198673
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-16 13:30:00-04:00,2022-05-16 14:48:00-04:00,300.63,301.09,78,-0.19301200811628225,-48.25300202907056
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-16 14:50:00-04:00,2022-05-16 15:59:00-04:00,300.7613,298.55,69,-0.7752342206261242,-193.80855515653104
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-17 09:31:00-04:00,2022-05-17 10:37:00-04:00,303.89,301.86,66,0.6280048701832808,157.0012175458202
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-17 11:30:00-04:00,2022-05-17 13:01:00-04:00,303.4,303.3502,91,-0.02358602504944237,-5.896506262360593
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-17 13:03:00-04:00,2022-05-17 13:14:00-04:00,303.39,304.49,11,0.3225696298493741,80.64240746234353
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-17 14:22:00-04:00,2022-05-17 14:42:00-04:00,301.67,304.2201,20,0.8053276759372797,201.33191898431994
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-17 14:48:00-04:00,2022-05-17 15:47:00-04:00,305.19,305.09,59,-0.007233526655518984,-1.808381663879746
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-18 09:31:00-04:00,2022-05-18 10:49:00-04:00,301.45,300.0,78,-0.5210084591142738,-130.25211477856845
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-18 11:18:00-04:00,2022-05-18 12:34:00-04:00,297.42,294.7597,76,-0.9344590141886865,-233.61475354717163
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-18 12:36:00-04:00,2022-05-18 13:12:00-04:00,295.04,293.29,36,0.5531399132320991,138.2849783080248
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-18 15:38:00-04:00,2022-05-18 15:59:00-04:00,291.68,291.09,21,0.16227646736150628,40.56911684037657
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-19 09:47:00-04:00,2022-05-19 10:02:00-04:00,288.24,291.7,15,1.1603885650846424,290.09714127116064
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-19 11:37:00-04:00,2022-05-19 12:20:00-04:00,293.298,292.13,43,0.358229786769777,89.55744669244426
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-19 12:20:00-04:00,2022-05-19 13:33:00-04:00,292.13,290.85,73,-0.47816109266421325,-119.54027316605331
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-19 13:56:00-04:00,2022-05-19 15:11:00-04:00,291.93,292.355,75,-0.18558284520262977,-46.39571130065744
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-19 15:13:00-04:00,2022-05-19 15:59:00-04:00,291.79,289.6,46,-0.7905397717536554,-197.63494293841384
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-20 09:33:00-04:00,2022-05-20 10:51:00-04:00,292.96,288.88,78,1.3526815947569615,338.1703986892404
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-20 10:53:00-04:00,2022-05-20 13:32:00-04:00,288.86,281.12,159,-2.71949871910268,-679.87467977567
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-20 13:33:00-04:00,2022-05-20 15:59:00-04:00,281.99,288.54,146,-2.362777403454035,-590.6943508635088
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-23 10:01:00-04:00,2022-05-23 11:15:00-04:00,288.06,291.27,74,1.0743511768381575,268.5877942095394
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-23 11:34:00-04:00,2022-05-23 12:29:00-04:00,292.58,292.91,55,-0.15278966436532035,-38.19741609133008
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-23 12:30:00-04:00,2022-05-23 13:44:00-04:00,292.4705,292.1,74,-0.16667944288398126,-41.66986072099531
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-23 13:47:00-04:00,2022-05-23 14:49:00-04:00,292.64,292.7812,62,-0.08825041006015773,-22.062602515039433
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-23 14:51:00-04:00,2022-05-23 15:53:00-04:00,292.72,292.9533,62,0.03970073790652954,9.925184476632385
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-24 09:31:00-04:00,2022-05-24 10:45:00-04:00,288.06,283.98,74,-1.45637158925223,-364.09289731305745
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-24 11:45:00-04:00,2022-05-24 12:31:00-04:00,285.21,285.6,46,-0.17674134848007392,-44.185337120018474
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-24 12:33:00-04:00,2022-05-24 13:38:00-04:00,285.32,285.53,65,0.03360157016682578,8.400392541706445
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-24 13:39:00-04:00,2022-05-24 14:43:00-04:00,285.51,285.53,64,-0.04700500858112907,-11.751252145282267
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-24 14:44:00-04:00,2022-05-24 15:32:00-04:00,285.28,286.245,48,0.2982641615255366,74.56604038138416
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-24 15:36:00-04:00,2022-05-24 15:59:00-04:00,287.37,287.25,23,0.001758012318615643,0.4395030796539107
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-25 11:33:00-04:00,2022-05-25 12:49:00-04:00,288.88,288.52,76,-0.16461921905290164,-41.15480476322541
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-25 13:35:00-04:00,2022-05-25 14:07:00-04:00,288.87,287.535,32,0.42214560182780136,105.53640045695035
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-25 15:03:00-04:00,2022-05-25 15:29:00-04:00,292.9583,292.35,26,0.16764047306390809,41.910118265977026
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-25 15:35:00-04:00,2022-05-25 15:59:00-04:00,291.69,291.36,24,-0.15313380643833693,-38.28345160958423
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-26 11:34:00-04:00,2022-05-26 12:20:00-04:00,297.15,299.56,46,0.7710381961972113,192.75954904930282
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-26 12:23:00-04:00,2022-05-26 13:13:00-04:00,299.76,300.34,50,-0.23348812383239712,-58.37203095809928
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-26 13:15:00-04:00,2022-05-26 15:41:00-04:00,300.2204,299.67,146,-0.22333197877291597,-55.832994693229
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-26 15:43:00-04:00,2022-05-26 15:59:00-04:00,299.91,299.31,16,0.16006001800541017,40.01500450135254
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-27 09:32:00-04:00,2022-05-27 10:45:00-04:00,304.0001,306.146,73,-0.7458879256947704,-186.4719814236926
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-27 10:47:00-04:00,2022-05-27 12:01:00-04:00,306.02,307.34,74,0.3913443565779895,97.83608914449738
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-27 14:24:00-04:00,2022-05-27 15:35:00-04:00,307.3,308.04,71,-0.2808070289619202,-70.20175724048005
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-27 15:36:00-04:00,2022-05-27 15:59:00-04:00,307.91,309.2321,23,0.3893787145594363,97.34467863985908
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-31 09:34:00-04:00,2022-05-31 10:44:00-04:00,306.735,308.01,70,0.3756682478360762,93.91706195901907
1,mean_reversion,40,5.0,4.0,1.0,short,2022-05-31 11:50:00-04:00,2022-05-31 12:23:00-04:00,308.99,308.905,33,-0.012491019126819014,-3.1227547817047534
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-31 13:18:00-04:00,2022-05-31 13:53:00-04:00,309.335,310.765,35,0.4222819920151233,105.57049800378083
1,mean_reversion,40,5.0,4.0,1.0,long,2022-05-31 14:44:00-04:00,2022-05-31 15:23:00-04:00,309.18,309.9499,39,0.20901351963257933,52.25337990814483
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-01 09:33:00-04:00,2022-06-01 10:08:00-04:00,311.6,309.75,35,0.553709884467275,138.42747111681874
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-01 10:17:00-04:00,2022-06-01 12:16:00-04:00,308.28,305.06,119,-1.0845049954586616,-271.1262488646654
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-01 13:09:00-04:00,2022-06-01 14:53:00-04:00,305.6805,307.8168,104,-0.7388669542218107,-184.71673855545268
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-01 15:55:00-04:00,2022-06-01 15:59:00-04:00,306.4399,305.98,4,-0.19007836773214268,-47.51959193303567
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-02 10:13:00-04:00,2022-06-02 11:59:00-04:00,307.91,309.5,106,-0.5563846578545517,-139.09616446363793
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-02 13:15:00-04:00,2022-06-02 14:03:00-04:00,311.43,313.1887,48,0.524717593038555,131.17939825963876
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-02 14:06:00-04:00,2022-06-02 14:43:00-04:00,313.3927,313.3501,37,-0.026406830790897083,-6.6017076977242715
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-02 14:56:00-04:00,2022-06-02 15:51:00-04:00,312.99,313.71,55,0.1900392983801247,47.509824595031176
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-02 15:55:00-04:00,2022-06-02 15:59:00-04:00,314.18,314.42,4,-0.11638933095677202,-29.097332739193007
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-03 09:32:00-04:00,2022-06-03 11:32:00-04:00,309.45,305.95,120,-1.1710389400549404,-292.75973501373505
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-03 11:34:00-04:00,2022-06-03 13:16:00-04:00,305.93,307.12,102,-0.4289778707547365,-107.24446768868411
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-03 13:18:00-04:00,2022-06-03 14:28:00-04:00,306.45,307.06,70,0.15905367922989913,39.76341980747478
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-03 15:12:00-04:00,2022-06-03 15:55:00-04:00,305.48,306.225,43,0.20387848631661767,50.96962157915441
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-06 10:55:00-04:00,2022-06-06 12:39:00-04:00,311.57,306.981,104,-1.512863241005229,-378.21581025130723
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-06 13:38:00-04:00,2022-06-06 14:22:00-04:00,308.05,307.6025,44,0.10526862522317164,26.31715630579291
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-06 14:23:00-04:00,2022-06-06 15:42:00-04:00,307.4505,307.09,79,-0.15725464749610116,-39.313661874025286
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-06 15:44:00-04:00,2022-06-06 15:59:00-04:00,307.02,307.25,15,-0.11491368640479833,-28.728421601199585
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-07 09:32:00-04:00,2022-06-07 10:24:00-04:00,303.711,305.96,52,0.7005066000243598,175.12665000608996
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-07 10:30:00-04:00,2022-06-07 11:21:00-04:00,307.01,308.02,51,-0.36897951206800617,-92.24487801700154
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-07 11:24:00-04:00,2022-06-07 12:35:00-04:00,307.6499,307.2534,71,-0.16888026292223743,-42.220065730559355
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-07 12:40:00-04:00,2022-06-07 13:56:00-04:00,307.9,308.36,76,-0.18939915556999584,-47.34978889249896
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-07 14:12:00-04:00,2022-06-07 14:43:00-04:00,309.43,308.75,31,0.17975891154704107,44.939727886760274
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-07 14:43:00-04:00,2022-06-07 15:35:00-04:00,308.75,309.87,52,0.3227530364372466,80.68825910931166
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-07 15:37:00-04:00,2022-06-07 15:59:00-04:00,310.165,309.95,22,0.029317943675151205,7.3294859187878005
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-08 09:32:00-04:00,2022-06-08 09:56:00-04:00,308.27,311.4399,24,0.9882868913614741,247.07172284036852
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-08 12:23:00-04:00,2022-06-08 13:19:00-04:00,309.621,308.27,56,-0.4763399123444412,-119.08497808611028
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-08 13:48:00-04:00,2022-06-08 15:48:00-04:00,307.92,307.59,120,0.06717069368668675,16.792673421671687
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-09 09:32:00-04:00,2022-06-09 10:29:00-04:00,305.795,308.4529,57,0.8291770630651297,207.29426576628242
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-09 11:08:00-04:00,2022-06-09 11:43:00-04:00,305.86,307.4511,35,0.48020532269665406,120.05133067416352
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-09 13:30:00-04:00,2022-06-09 15:59:00-04:00,305.76,299.25,149,-2.1691208791208716,-542.2802197802179
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-10 09:32:00-04:00,2022-06-10 10:18:00-04:00,293.6392,289.89,46,-1.3168050042365032,-329.20125105912575
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-10 10:33:00-04:00,2022-06-10 12:55:00-04:00,289.73,288.8481,142,0.2643868429227325,66.09671073068313
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-10 13:46:00-04:00,2022-06-10 14:41:00-04:00,290.735,289.8,55,0.28159870672605614,70.39967668151404
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-10 15:45:00-04:00,2022-06-10 15:59:00-04:00,289.7,288.68,14,-0.3920883672764819,-98.02209181912046
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-13 11:14:00-04:00,2022-06-13 12:54:00-04:00,276.91,278.995,100,-0.7929522227438522,-198.23805568596308
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-13 12:56:00-04:00,2022-06-13 13:48:00-04:00,278.77,279.37,52,0.1752311941744145,43.807798543603624
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-14 09:31:00-04:00,2022-06-14 10:44:00-04:00,277.68,274.66,73,1.047582829155853,261.8957072889633
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-14 13:09:00-04:00,2022-06-14 13:37:00-04:00,277.179,276.54,28,0.19053694543957447,47.63423635989362
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-14 13:42:00-04:00,2022-06-14 15:28:00-04:00,276.11,274.82,106,-0.5072050994169119,-126.80127485422798
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-14 15:30:00-04:00,2022-06-14 15:59:00-04:00,275.519,276.11,29,-0.2545042628639127,-63.62606571597817
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-15 09:32:00-04:00,2022-06-15 10:20:00-04:00,279.75,280.26,48,-0.22230563002681333,-55.57640750670333
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-15 10:32:00-04:00,2022-06-15 11:36:00-04:00,279.7201,280.12,64,0.10296434185459007,25.741085463647515
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-15 12:17:00-04:00,2022-06-15 12:36:00-04:00,281.2799,280.9099,19,0.09154157122495792,22.885392806239476
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-15 12:40:00-04:00,2022-06-15 13:30:00-04:00,280.55,280.69,50,0.009901978256983168,2.475494564245792
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-15 14:44:00-04:00,2022-06-15 15:52:00-04:00,285.03,282.53,68,0.8371006560712947,209.27516401782367
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-16 11:11:00-04:00,2022-06-16 13:43:00-04:00,272.32,271.8,152,0.15095182138659793,37.737955346649485
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-16 13:47:00-04:00,2022-06-16 15:01:00-04:00,271.3,271.04,74,-0.13583486914853668,-33.95871728713417
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-16 15:02:00-04:00,2022-06-16 15:59:00-04:00,270.9199,271.64,57,-0.30579811966562787,-76.44952991640696
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-17 09:32:00-04:00,2022-06-17 10:17:00-04:00,273.86,273.19,45,0.20465055137662394,51.16263784415598
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-17 10:21:00-04:00,2022-06-17 11:19:00-04:00,272.3258,274.48,58,0.75103779370151,187.7594484253775
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-17 13:06:00-04:00,2022-06-17 13:32:00-04:00,275.56,275.85,26,-0.14524023806068873,-36.31005951517218
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-17 13:47:00-04:00,2022-06-17 14:41:00-04:00,275.36,276.82,54,0.49021499128413915,122.55374782103479
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-17 15:12:00-04:00,2022-06-17 15:26:00-04:00,274.2601,276.1,14,0.6308595234961256,157.71488087403142
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-21 09:32:00-04:00,2022-06-21 11:02:00-04:00,278.94,283.205,90,-1.5690026529002576,-392.25066322506444
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-21 11:13:00-04:00,2022-06-21 12:36:00-04:00,283.01,282.05,83,-0.37921062859968435,-94.80265714992109
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-21 13:14:00-04:00,2022-06-21 13:39:00-04:00,282.52,281.9203,25,0.1722681580065122,43.06703950162805
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-21 14:02:00-04:00,2022-06-21 14:53:00-04:00,281.38,281.9,51,0.1448034686189326,36.20086715473315
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-21 14:54:00-04:00,2022-06-21 15:37:00-04:00,281.94,281.8,43,0.00965595516776,2.41398879194
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-21 15:57:00-04:00,2022-06-21 15:59:00-04:00,280.89,281.19,2,0.0668033749866526,16.70084374666315
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-22 10:19:00-04:00,2022-06-22 11:02:00-04:00,283.15,282.8849,43,0.05362528695036066,13.406321737590163
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-22 11:04:00-04:00,2022-06-22 12:34:00-04:00,283.21,282.5597,90,-0.26961759824863263,-67.40439956215815
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-22 13:19:00-04:00,2022-06-22 13:36:00-04:00,283.28,282.9,17,0.09414289748658881,23.535724371647202
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-22 13:56:00-04:00,2022-06-22 14:08:00-04:00,282.92,284.355,12,0.4672105188745901,116.80262971864752
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-22 14:09:00-04:00,2022-06-22 14:27:00-04:00,284.25,283.46,18,0.23792436235708483,59.481090589271204
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-22 14:50:00-04:00,2022-06-22 15:55:00-04:00,282.766,281.64,65,-0.43820911990834377,-109.55227997708595
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-23 09:32:00-04:00,2022-06-23 11:05:00-04:00,282.82,283.48,93,-0.27336397708790816,-68.34099427197704
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-23 11:36:00-04:00,2022-06-23 13:08:00-04:00,283.32,281.49,92,-0.6859127488352312,-171.4781872088078
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-23 13:51:00-04:00,2022-06-23 15:56:00-04:00,281.98,284.845,125,-1.0560295056387048,-264.00737640967617
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-24 09:32:00-04:00,2022-06-24 10:34:00-04:00,289.06,292.5,62,-1.2300643465024619,-307.51608662561546
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-24 10:38:00-04:00,2022-06-24 12:01:00-04:00,291.9,291.95,83,-0.02287084618020515,-5.717711545051288
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-24 14:30:00-04:00,2022-06-24 15:33:00-04:00,292.27,292.485,63,-0.11356211722038263,-28.390529305095658
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-24 15:53:00-04:00,2022-06-24 15:59:00-04:00,293.81,294.99,6,-0.4416200946189708,-110.40502365474269
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-27 09:44:00-04:00,2022-06-27 10:50:00-04:00,292.8979,294.39,66,0.46942666369406805,117.35666592351701
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-27 12:02:00-04:00,2022-06-27 12:53:00-04:00,293.7,293.61,51,-0.07064351378957441,-17.660878447393603
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-28 09:31:00-04:00,2022-06-28 10:06:00-04:00,293.665,292.24,35,0.44524679481722895,111.31169870430725
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-28 10:32:00-04:00,2022-06-28 12:22:00-04:00,290.57,286.58,110,-1.413163093230545,-353.29077330763624
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-28 12:40:00-04:00,2022-06-28 14:16:00-04:00,287.0899,284.75,96,0.775040863506522,193.7602158766305
1,mean_reversion,40,5.0,4.0,1.0,long,2022-06-29 09:33:00-04:00,2022-06-29 09:51:00-04:00,281.46,284.069,18,0.8869523200454933,221.7380800113733
1,mean_reversion,40,5.0,4.0,1.0,short,2022-06-29 09:52:00-04:00,2022-06-29 11:21:00-04:00,284.07,282.97,89,0.347228500017589,86.80712500439725
